cid	len
1026436	217
1026438	238
1026449	239
1026461	174
1026462	276
1026479	237
1026490	197
1026493	174
1026494	196
1026499	576
1026501	199
1026509	201
1026525	380
1026533	283
1026540	194
1026547	175
1026557	467
1026579	222
1026590	210
1026603	272
1026613	619
1026633	235
1026642	299
1026661	308
1026667	248
1026689	193
1026690	288
1026703	147
1026712	183
1026713	228
1026720	174
1026735	271
1026737	223
1026740	203
1026745	236
1026758	187
1026782	222
1026796	280
1026798	221
1026802	181
1026804	199
1026826	174
1026838	187
1026851	210
1026852	198
1026863	264
1026864	214
1026865	232
1026866	190
1026879	214
1026899	202
1026903	250
1026912	221
1026923	201
1026935	136
1026938	175
1026939	199
1026944	177
1026953	267
1026956	384
1026962	239
1026964	187
1026977	150
1026980	219
1026987	217
1026992	193
1027017	536
1027019	492
1027039	328
1027051	281
1027057	189
1027067	198
1027080	519
1027093	180
1027106	300
1027108	343
1027110	250
1027122	301
1027139	175
1027143	193
1027146	193
1027151	202
1027163	174
1027167	213
1027183	241
1027198	183
1027229	259
1027250	205
1027276	200
1027277	197
1027294	194
1027299	281
1027314	152
1027319	216
1027334	259
1027337	176
1027347	414
1027372	456
1027374	203
1027380	171
1027381	188
1027382	226
1027384	180
1027385	202
1027396	229
1027400	186
1027408	203
1027427	186
1027431	359
1027434	260
1027457	278
1027469	205
1027493	187
1027500	184
1027501	239
1027513	219
1027530	189
1027556	284
1027562	190
1027565	174
1027566	248
1027575	187
1027592	179
1027607	275
1027611	417
1027613	149
1027621	214
1027628	345
1027641	387
1027645	223
1027646	352
1027654	276
1027662	304
1027673	187
1027683	411
1027684	182
1027691	220
1027696	356
1027703	262
1027714	198
1027717	220
1027718	429
1027728	174
1027729	180
1027733	155
1027746	167
1027750	227
1027759	232
1027763	190
1027768	221
1027797	499
1027808	176
1027822	181
1027832	355
1027835	192
1027845	180
1027853	152
1027859	193
1027860	240
1027904	152
1027910	180
1027923	159
1027946	216
1027947	190
1027948	217
1027949	213
1027952	469
1027957	216
1027962	196
1027967	181
1027969	223
1027980	229
1027982	186
1027985	307
1027995	554
1028007	177
1028015	177
1028017	186
1028036	177
1028042	189
1028044	232
1028047	175
1028054	174
1028059	307
1028081	187
1028093	344
1028098	196
1028100	205
1028115	208
1028157	186
1028178	204
1028189	196
1028204	196
1028217	236
1028228	207
1028245	183
1028249	214
1028254	194
1028269	189
1028272	196
1028278	320
1028295	215
1028300	244
1028308	260
1028311	297
1028317	195
1028329	186
1028342	239
1028346	186
1028350	182
1028364	273
1028369	180
1028370	201
1028380	188
1028387	440
1028392	356
1028399	330
1028405	202
1028414	178
1028419	154
1028426	183
1028427	175
1028439	316
1028441	247
1028442	267
1028448	211
1028457	177
1028459	184
1028462	267
1028470	174
1028477	227
1028530	181
1028554	333
1028565	289
1028582	192
1028586	181
1028593	302
1028605	267
1028610	212
1028613	161
1028626	284
1028627	172
1028631	211
1028633	185
1028639	190
1028664	204
1028679	346
1028683	213
1028692	203
1028704	348
1028717	300
1028727	294
1028737	384
1028743	207
1028753	214
1028782	272
1028787	217
1028792	298
1028800	152
1028806	180
1028809	266
1028818	180
1028820	190
1028821	176
1028823	182
1028837	180
1028842	225
1028854	249
1028863	211
1028869	261
1028896	184
1028898	217
1028899	187
1028902	189
1028910	187
1028914	487
1028919	177
1028921	155
1028923	214
1028945	274
1028959	269
1028962	165
1028971	302
1028975	189
1028977	467
1028997	265
1029001	278
1029004	388
1029005	287
1029012	247
1029015	247
1029021	220
1029024	331
1029039	199
1029051	214
1029056	188
1029060	174
1029065	172
1029076	177
1029078	180
1029086	212
1029093	224
1029096	291
1029099	674
1029100	194
1029101	185
1029110	217
1029116	281
1029137	170
1029140	240
1029141	242
1029147	343
1029150	678
1029161	344
1029175	192
1029183	274
1029188	196
1029212	197
1029216	250
1029217	234
1029228	192
1029239	184
1029243	221
1029246	168
1029250	122
1029253	295
1029261	196
1029262	322
1029264	258
1029276	211
1029277	220
1029284	182
1029301	173
1029304	206
1029316	166
1029321	285
1029322	180
1029331	161
1029332	264
1029334	333
1029337	192
1029355	168
1029359	209
1029364	206
1029377	317
1029387	259
1029394	187
1029406	168
1029421	200
1029428	193
1029430	193
1029433	193
1029440	174
1029446	178
1029449	193
1029457	187
1029462	234
1029465	183
1029467	177
1029477	180
1029482	198
1029486	180
1029501	252
1029513	176
1029519	1064
1029529	227
1029531	209
1029534	223
1029538	288
1029542	215
1029545	190
1029555	196
1029556	207
1029563	263
1029568	214
1029569	178
1029583	320
1029586	208
1029588	226
1029599	187
1029605	223
1029616	186
1029624	216
1029627	262
1029629	228
1029630	199
1029645	177
1029648	194
1029663	327
1029665	189
1029684	217
1029687	293
1029690	208
1029692	238
1029704	136
1029706	238
1029712	200
1029720	230
1029721	216
1029733	193
1029750	172
1029762	186
1029768	178
1029783	222
1029804	214
1029805	194
1029817	178
1029827	239
1029836	171
1029863	71
1029877	440
1029902	180
1029908	286
1029915	254
1029926	223
1029937	195
1029946	316
1029948	425
1029961	172
1029973	589
1029974	183
1029975	209
1029980	241
1029983	422
1029984	248
1029985	184
1029987	202
1029992	184
1030018	388
1030048	271
1030054	235
1030066	229
1030074	189
1030081	178
1030085	192
1030090	149
1030100	203
1030115	181
1030132	247
1030133	432
1030137	413
1030152	234
1030164	224
1030189	278
1030191	217
1030212	581
1030222	250
1030228	368
1030230	195
1030236	197
1030242	233
1030262	180
1030273	278
1030274	169
1030277	259
1030291	193
1030298	227
1030299	612
1030306	293
1030358	178
1030360	188
1030366	180
1030367	277
1030369	193
1030385	248
1030402	180
1030407	211
1030410	181
1030415	288
1030416	177
1030429	272
1030434	198
1030435	364
1030464	291
1030467	230
1030479	192
1030488	199
1030490	189
1030499	211
1030508	282
1030527	187
1030530	419
1030538	240
1030546	376
1030547	196
1030548	205
1030562	181
1030565	189
1030575	266
1030576	501
1030585	174
1030586	292
1030590	270
1030596	256
1030597	263
1030600	175
1030603	186
1030604	180
1030626	267
1030629	204
1030634	220
1030635	201
1030636	346
1030643	217
1030649	673
1030650	201
1030653	232
1030654	387
1030655	179
1030659	123
1030671	280
1030682	188
1030683	147
1030692	190
1030696	204
1030702	222
1030708	193
1030714	259
1030731	187
1030736	224
1030739	175
1030762	214
1030765	181
1030768	180
1030779	195
1030790	175
1030798	218
1030799	167
1030804	187
1030809	326
1030812	877
1030823	180
1030840	229
1030850	306
1030869	1005
1030874	180
1030887	214
1030904	224
1030907	221
1030911	220
1030929	203
1030936	223
1030945	195
1030946	219
1030961	475
1030968	180
1030981	179
1030989	190
1030990	302
1031007	200
1031040	202
1031072	200
1031082	181
1031091	149
1031096	292
1031101	242
1031102	209
1031103	196
1031118	236
1031122	382
1031125	305
1031141	313
1031146	219
1031148	210
1031153	195
1031172	184
1031176	361
1031178	181
1031192	209
1031197	329
1031203	171
1031230	250
1031231	310
1031232	191
1031235	241
1031238	222
1031248	451
1031251	454
1031256	178
1031263	181
1031267	199
1031268	264
1031272	211
1031277	190
1031282	153
1031287	202
1031289	214
1031290	260
1031297	193
1031311	180
1031314	205
1031325	272
1031326	187
1031330	161
1031331	172
1031346	385
1031359	456
1031367	186
1031375	242
1031379	360
1031386	225
1031412	260
1031414	208
1031427	524
1031439	505
1031444	181
1031445	207
1031456	396
1031458	187
1031462	174
1031463	189
1031464	304
1031475	269
1031501	181
1031504	238
1031506	249
1031509	156
1031511	339
1031519	223
1031525	210
1031540	202
1031558	193
1031559	264
1031568	154
1031584	180
1031596	193
1031601	231
1031604	267
1031615	320
1031618	235
1031626	197
1031634	233
1031655	190
1031659	253
1031672	177
1031674	264
1031691	299
1031695	187
1031731	238
1031733	259
1031734	269
1031738	183
1031753	160
1031754	192
1031758	204
1031760	261
1031762	224
1031764	322
1031769	291
1031774	193
1031775	236
1031786	418
1031787	261
1031792	174
1031793	318
1031822	249
1031826	190
1031832	196
1031840	176
1031859	188
1031866	188
1031875	174
1031907	203
1031922	309
1031943	216
1031951	225
1031954	223
1031977	441
1031983	341
1031985	203
1031988	204
1031999	184
1032000	222
1032004	202
1032014	217
1032021	180
1032022	211
1032025	292
1032049	308
1032050	411
1032059	174
1032063	223
1032078	228
1032081	620
1032082	189
1032103	423
1032108	368
1032112	353
1032115	235
1032141	204
1032150	364
1032163	181
1032165	189
1032174	184
1032186	225
1032208	478
1032215	356
1032243	204
1032251	199
1032254	170
1032259	220
1032260	344
1032267	387
1032268	285
1032297	190
1032301	269
1032316	184
1032319	193
1032332	258
1032335	187
1032336	217
1032337	220
1032348	332
1032353	184
1032355	184
1032357	229
1032362	187
1032368	199
1032374	162
1032375	233
1032376	287
1032380	193
1032382	260
1032384	339
1032388	267
1032402	193
1032414	277
1032415	196
1032446	202
1032459	193
1032475	155
1032506	287
1032509	210
1032510	266
1032512	188
1032524	183
1032535	196
1032539	187
1032541	252
1032542	180
1032554	171
1032558	183
1032564	187
1032582	180
1032590	194
1032593	184
1032599	189
1032600	247
1032614	253
1032630	211
1032646	219
1032649	259
1032653	192
1032659	233
1032668	216
1032675	218
1032684	182
1032706	84
1032708	485
1032710	178
1032713	244
1032717	178
1032719	220
1032734	154
1032740	219
1032746	232
1032747	232
1032750	185
1032754	372
1032772	325
1032779	190
1032780	177
1032781	238
1032782	208
1032789	180
1032797	213
1032808	144
1032809	185
1032814	132
1032821	214
1032822	198
1032843	524
1032846	190
1032856	272
1032857	260
1032858	164
1032860	237
1032863	174
1032874	249
1032882	297
1032891	193
1032900	173
1032904	149
1032911	194
1032916	309
1032917	183
1032921	202
1032925	217
1032929	236
1032935	233
1032936	202
1032938	193
1032939	290
1032941	238
1032965	206
1032989	238
1033017	327
1033027	161
1033030	218
1033031	174
1033054	208
1033072	202
1033085	208
1033088	245
1033102	210
1033103	202
1033107	205
1033137	512
1033146	167
1033153	252
1033159	225
1033164	206
1033174	226
1033185	226
1033195	149
1033198	760
1033200	474
1033201	433
1033212	183
1033245	199
1033251	178
1033270	192
1033271	260
1033276	228
1033287	199
1033295	237
1033296	241
1033298	180
1033300	314
1033311	174
1033315	193
1033345	391
1033347	180
1033348	214
1033354	160
1033356	268
1033358	146
1033368	228
1033377	72
1033384	333
1033386	235
1033391	263
1033395	195
1033396	374
1033399	162
1033400	296
1033406	443
1033433	236
1033441	196
1033443	212
1033458	353
1033462	272
1033463	222
1033473	334
1033476	283
1033503	192
1033532	159
1033535	238
1033537	203
1033560	183
1033563	204
1033576	217
1033583	192
1033603	180
1033605	256
1033612	182
1033621	210
1033623	180
1033632	175
1033642	275
1033643	227
1033647	279
1033669	338
1033671	268
1033673	240
1033674	180
1033694	206
1033702	187
1033704	275
1033708	213
1033709	188
1033711	244
1033716	188
1033718	165
1033733	142
1033740	323
1033744	227
1033746	206
1033748	230
1033752	222
1033758	185
1033767	310
1033774	208
1033775	195
1033780	374
1033800	197
1033802	296
1033825	187
1033831	171
1033839	218
1033846	195
1033854	220
1033870	240
1033879	202
1033881	180
1033900	226
1033916	204
1033947	175
1033956	227
1033977	184
1033989	217
1033992	380
1033997	367
1034006	356
1034007	193
1034019	212
1034029	187
1034036	337
1034038	229
1034045	273
1034051	332
1034058	306
1034063	292
1034064	99
1034065	180
1034067	165
1034095	198
1034096	451
1034100	174
1034105	218
1034165	297
1034175	186
1034178	196
1034189	223
1034195	168
1034215	180
1034218	206
1034226	204
1034232	199
1034233	188
1034235	311
1034239	190
1034256	245
1034259	194
1034312	181
1034317	304
1034318	356
1034327	130
1034336	217
1034343	258
1034352	238
1034357	211
1034361	197
1034371	250
1034376	360
1034378	356
1034379	153
1034391	219
1034395	235
1034408	266
1034427	243
1034441	216
1034446	299
1034451	215
1034453	235
1034461	184
1034469	191
1034477	175
1034494	450
1034516	307
1034517	183
1034522	173
1034524	193
1034541	337
1034546	193
1034568	242
1034574	203
1034577	205
1034578	188
1034579	319
1034599	172
1034608	223
1034609	220
1034620	229
1034662	346
1034664	232
1034695	187
1034702	311
1034730	166
1034744	180
1034767	177
1034774	283
1034775	247
1034776	232
1034784	180
1034826	422
1034831	205
1034832	154
1034838	324
1034843	213
1034848	198
1034852	226
1034889	244
1034904	192
1034914	233
1034959	106
1034971	152
1034989	196
1035023	174
1035027	291
1035039	402
1035050	187
1035052	184
1035056	229
1035057	214
1035059	193
1035062	195
1035069	552
1035073	212
1035086	195
1035094	196
1035100	186
1035103	178
1035106	211
1035110	284
1035118	187
1035124	199
1035127	208
1035149	458
1035155	211
1035158	259
1035176	155
1035203	213
1035218	199
1035230	114
1035232	211
1035239	195
1035242	226
1035270	270
1035276	248
1035279	210
1035286	253
1035287	205
1035309	449
1035316	460
1035322	362
1035359	193
1035370	223
1035378	337
1035383	247
1035389	242
1035394	205
1035399	180
1035415	281
1035417	260
1035433	198
1035435	172
1035440	281
1035451	182
1035453	175
1035454	231
1035477	177
1035479	229
1035480	197
1035485	203
1035488	180
1035496	287
1035513	211
1035514	202
1035535	209
1035541	311
1035544	187
1035554	202
1035555	233
1035559	298
1035563	322
1035577	268
1035612	189
1035622	534
1035640	180
1035650	306
1035661	228
1035677	238
1035678	600
1035680	270
1035689	317
1035692	191
1035695	187
1035714	193
1035729	276
1035733	201
1035739	227
1035748	279
1035754	462
1035763	190
1035776	257
1035780	187
1035781	832
1035791	181
1035793	208
1035798	204
1035809	174
1035821	206
1035824	215
1035826	223
1035834	260
1035838	226
1035839	192
1035842	165
1035847	440
1035848	470
1035850	182
1035857	420
1035877	234
1035890	183
1035896	388
1035911	169
1035917	146
1035925	215
1035926	253
1035938	308
1035945	232
1035948	238
1035967	118
1035983	188
1035985	229
1035994	279
1036001	212
1036005	217
1036016	241
1036026	198
1036030	319
1036034	225
1036035	229
1036038	373
1036065	211
1036094	211
1036101	524
1036102	340
1036103	177
1036106	190
1036115	200
1036140	738
1036148	202
1036150	174
1036171	201
1036174	251
1036180	204
1036182	193
1036190	221
1036215	184
1036228	199
1036236	235
1036241	255
1036245	232
1036246	273
1036248	242
1036256	166
1036261	189
1036266	222
1036273	289
1036283	184
1036285	155
1036294	162
1036296	214
1036299	182
1036302	204
1036352	158
1036354	77
1036379	376
1036383	463
1036387	552
1036395	193
1036399	553
1036400	265
1036405	184
1036417	253
1036422	417
1036430	181
1036433	487
1036434	186
1036435	195
1036459	189
1036460	193
1036463	341
1036467	301
1036478	277
1036500	203
1036524	211
1036533	272
1036539	239
1036541	230
1036543	225
1036544	193
1036550	179
1036551	209
1036557	187
1036559	161
1036563	318
1036569	208
1036589	191
1036590	199
1036591	281
1036597	274
1036609	170
1036610	525
1036622	244
1036626	267
1036640	182
1036651	309
1036652	180
1036654	178
1036665	218
1036668	169
1036710	222
1036723	147
1036729	255
1036733	208
1036735	222
1036739	162
1036767	202
1036772	209
1036786	215
1036796	240
1036802	172
1036807	346
1036808	175
1036809	557
1036828	174
1036836	350
1036840	223
1036850	190
1036853	192
1036865	211
1036871	229
1036872	198
1036875	261
1036880	277
1036892	239
1036894	190
1036900	165
1036928	195
1036929	193
1036936	339
1036938	235
1036940	214
1036952	211
1036970	217
1036979	287
1036989	353
1036995	417
1036996	998
1037005	185
1037014	235
1037023	239
1037030	186
1037031	321
1037032	187
1037034	287
1037047	168
1037052	374
1037060	205
1037063	268
1037086	253
1037091	221
1037092	146
1037099	190
1037133	334
1037140	203
1037152	201
1037157	238
1037164	227
1037165	312
1037168	194
1037179	227
1037180	205
1037187	125
1037189	170
1037195	325
1037196	242
1037207	186
1037210	176
1037216	364
1037217	186
1037239	217
1037273	180
1037278	209
1037280	190
1037289	440
1037291	208
1037293	205
1037311	248
1037343	293
1037345	215
1037349	205
1037351	268
1037355	372
1037358	200
1037362	177
1037363	174
1037364	271
1037372	320
1037376	325
1037389	499
1037391	191
1037404	179
1037406	227
1037421	225
1037422	193
1037434	281
1037439	213
1037456	192
1037467	186
1037470	181
1037474	309
1037475	284
1037477	262
1037488	205
1037497	218
1037514	195
1037515	267
1037517	395
1037521	326
1037537	287
1037551	187
1037552	252
1037554	208
1037555	267
1037557	184
1037559	356
1037564	217
1037567	196
1037577	285
1037579	288
1037583	181
1037585	172
1037606	177
1037618	184
1037619	247
1037625	254
1037626	318
1037633	178
1037636	367
1037641	198
1037654	200
1037659	236
1037681	209
1037690	282
1037693	229
1037694	202
1037698	176
1037709	211
1037711	239
1037716	264
1037717	211
1037722	290
1037723	220
1037724	174
1037751	180
1037756	210
1037769	276
1037770	230
1037774	189
1037793	203
1037795	471
1037812	198
1037813	190
1037814	181
1037815	201
1037834	220
1037839	466
1037851	367
1037856	180
1037865	545
1037879	229
1037880	249
1037904	178
1037910	182
1037919	232
1037923	218
1037940	182
1037941	174
1037961	181
1037962	187
1037985	341
1037990	167
1037994	190
1037996	221
1038005	235
1038014	241
1038018	177
1038021	189
1038025	208
1038026	191
1038028	316
1038031	219
1038039	202
1038044	201
1038049	216
1038054	289
1038059	190
1038067	259
1038074	186
1038077	193
1038105	189
1038117	424
1038123	192
1038135	194
1038137	186
